independent_var,dependent_var,test_type,f_statistic,p_value,significant,group_stats,assumptions,post_hoc_info,sample_size
lactancia_primeros_6_meses,zscore_desarrollo_resolucion_problemas,ANOVA,0.35212620929571864,0.7032419885087663,False,"{'Fórmula infantil': {'n': 135, 'mean': np.float64(-0.11178814814814815), 'std': np.float64(0.7282020577239607), 'risk_classification': {'normal': 123, 'riesgo': 12, 'pct_normal': 91.11111111111111, 'pct_riesgo': 8.88888888888889}}, 'Lactancia materna exclusiva': {'n': 1254, 'mean': np.float64(-0.06138381180223283), 'std': np.float64(0.6782338984735362), 'risk_classification': {'normal': 1164, 'riesgo': 90, 'pct_normal': 92.82296650717703, 'pct_riesgo': 7.177033492822966}}, 'Mixta': {'n': 336, 'mean': np.float64(-0.07441369047619048), 'std': np.float64(0.6767483340010564), 'risk_classification': {'normal': 310, 'riesgo': 26, 'pct_normal': 92.26190476190477, 'pct_riesgo': 7.738095238095238}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
lactancia_primeros_6_meses,zscore_desarrollo_socio_individual,ANOVA,0.8287920549966588,0.43675039903216595,False,"{'Fórmula infantil': {'n': 135, 'mean': np.float64(-0.034258518518518535), 'std': np.float64(0.7458936848921353), 'risk_classification': {'normal': 125, 'riesgo': 10, 'pct_normal': 92.5925925925926, 'pct_riesgo': 7.4074074074074066}}, 'Lactancia materna exclusiva': {'n': 1254, 'mean': np.float64(0.03368492822966506), 'std': np.float64(0.7137280670977451), 'risk_classification': {'normal': 1163, 'riesgo': 91, 'pct_normal': 92.74322169059012, 'pct_riesgo': 7.256778309409888}}, 'Mixta': {'n': 336, 'mean': np.float64(0.06012261904761906), 'std': np.float64(0.7299653365887862), 'risk_classification': {'normal': 312, 'riesgo': 24, 'pct_normal': 92.85714285714286, 'pct_riesgo': 7.142857142857142}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
lactancia_6-12_meses,zscore_desarrollo_comunicacion,ANOVA,0.2589303575514008,0.7719100071748042,False,"{'Fórmula infantil': {'n': 125, 'mean': np.float64(0.10777840000000002), 'std': np.float64(0.6895428738903066), 'risk_classification': {'normal': 117, 'riesgo': 8, 'pct_normal': 93.60000000000001, 'pct_riesgo': 6.4}}, 'Lactancia materna exclusiva': {'n': 867, 'mean': np.float64(0.1226448673587082), 'std': np.float64(0.6392983545100704), 'risk_classification': {'normal': 834, 'riesgo': 33, 'pct_normal': 96.19377162629758, 'pct_riesgo': 3.8062283737024223}}, 'Mixta': {'n': 568, 'mean': np.float64(0.09667323943661972), 'std': np.float64(0.7155935236072507), 'risk_classification': {'normal': 529, 'riesgo': 39, 'pct_normal': 93.13380281690141, 'pct_riesgo': 6.866197183098592}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1560
lactancia_6-12_meses,zscore_desarrollo_motricidad_gruesa,ANOVA,1.0776732317116877,0.3406403634650985,False,"{'Fórmula infantil': {'n': 125, 'mean': np.float64(-0.2551712), 'std': np.float64(0.8400970507314867), 'risk_classification': {'normal': 105, 'riesgo': 20, 'pct_normal': 84.0, 'pct_riesgo': 16.0}}, 'Lactancia materna exclusiva': {'n': 867, 'mean': np.float64(-0.19775397923875432), 'std': np.float64(0.747944580107361), 'risk_classification': {'normal': 741, 'riesgo': 126, 'pct_normal': 85.46712802768167, 'pct_riesgo': 14.53287197231834}}, 'Mixta': {'n': 568, 'mean': np.float64(-0.2543915492957746), 'std': np.float64(0.757106064876932), 'risk_classification': {'normal': 475, 'riesgo': 93, 'pct_normal': 83.62676056338029, 'pct_riesgo': 16.37323943661972}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1560
lactancia_6-12_meses,zscore_desarrollo_motricidad_fina,ANOVA,3.5064316385572085,0.030240940293411324,True,"{'Fórmula infantil': {'n': 125, 'mean': np.float64(-0.139624), 'std': np.float64(0.8484485673008345), 'risk_classification': {'normal': 108, 'riesgo': 17, 'pct_normal': 86.4, 'pct_riesgo': 13.600000000000001}}, 'Lactancia materna exclusiva': {'n': 867, 'mean': np.float64(-0.10849653979238755), 'std': np.float64(0.7045355284950509), 'risk_classification': {'normal': 794, 'riesgo': 73, 'pct_normal': 91.58016147635524, 'pct_riesgo': 8.419838523644751}}, 'Mixta': {'n': 568, 'mean': np.float64(-0.01334401408450703), 'std': np.float64(0.7170484366437222), 'risk_classification': {'normal': 524, 'riesgo': 44, 'pct_normal': 92.25352112676056, 'pct_riesgo': 7.746478873239436}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: Fórmula infantil,1560
lactancia_6-12_meses,zscore_desarrollo_resolucion_problemas,Welch's ANOVA,1.4487303387552775,0.23636386061698142,False,"{'Fórmula infantil': {'n': 125, 'mean': np.float64(-0.072636), 'std': np.float64(0.7654869536403272), 'risk_classification': {'normal': 117, 'riesgo': 8, 'pct_normal': 93.60000000000001, 'pct_riesgo': 6.4}}, 'Lactancia materna exclusiva': {'n': 867, 'mean': np.float64(-0.07667174163783161), 'std': np.float64(0.6252868540033906), 'risk_classification': {'normal': 809, 'riesgo': 58, 'pct_normal': 93.31026528258363, 'pct_riesgo': 6.6897347174163775}}, 'Mixta': {'n': 568, 'mean': np.float64(-0.015458978873239439), 'std': np.float64(0.7012264570855613), 'risk_classification': {'normal': 523, 'riesgo': 45, 'pct_normal': 92.0774647887324, 'pct_riesgo': 7.922535211267606}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1560
lactancia_6-12_meses,zscore_desarrollo_socio_individual,ANOVA,1.6558649715211418,0.19126288097020613,False,"{'Fórmula infantil': {'n': 125, 'mean': np.float64(0.09537039999999998), 'std': np.float64(0.6959180982845612), 'risk_classification': {'normal': 118, 'riesgo': 7, 'pct_normal': 94.39999999999999, 'pct_riesgo': 5.6000000000000005}}, 'Lactancia materna exclusiva': {'n': 867, 'mean': np.float64(0.008224567474048431), 'std': np.float64(0.6862214512936795), 'risk_classification': {'normal': 803, 'riesgo': 64, 'pct_normal': 92.61822376009228, 'pct_riesgo': 7.381776239907728}}, 'Mixta': {'n': 568, 'mean': np.float64(0.06581778169014084), 'std': np.float64(0.7166064599669212), 'risk_classification': {'normal': 531, 'riesgo': 37, 'pct_normal': 93.48591549295774, 'pct_riesgo': 6.514084507042253}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1560
lactancia_12-24_meses,zscore_desarrollo_comunicacion,Welch's ANOVA,5.475048927810297,0.0035436973956344767,True,"{'Fórmula infantil': {'n': 101, 'mean': np.float64(0.07781089108910891), 'std': np.float64(0.6789202064898334), 'risk_classification': {'normal': 93, 'riesgo': 8, 'pct_normal': 92.07920792079209, 'pct_riesgo': 7.920792079207921}}, 'Lactancia materna exclusiva': {'n': 609, 'mean': np.float64(0.06875451559934319), 'std': np.float64(0.5877184607407953), 'risk_classification': {'normal': 587, 'riesgo': 22, 'pct_normal': 96.38752052545156, 'pct_riesgo': 3.6124794745484397}}, 'Mixta': {'n': 547, 'mean': np.float64(0.05679049360146254), 'std': np.float64(0.7219759953222481), 'risk_classification': {'normal': 501, 'riesgo': 46, 'pct_normal': 91.59049360146253, 'pct_riesgo': 8.409506398537477}}, 'Otro tipo de lactancia': {'n': 8, 'mean': np.float64(0.6494249999999999), 'std': np.float64(0.39811558174551703), 'risk_classification': {'normal': 8, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",Grupo más afectado: Mixta,1265
lactancia_12-24_meses,zscore_desarrollo_motricidad_gruesa,ANOVA,2.291951902429481,0.07650005148913908,False,"{'Fórmula infantil': {'n': 101, 'mean': np.float64(-0.32977425742574257), 'std': np.float64(0.8906846630153082), 'risk_classification': {'normal': 82, 'riesgo': 19, 'pct_normal': 81.1881188118812, 'pct_riesgo': 18.81188118811881}}, 'Lactancia materna exclusiva': {'n': 609, 'mean': np.float64(-0.2680711001642036), 'std': np.float64(0.7282647300886247), 'risk_classification': {'normal': 514, 'riesgo': 95, 'pct_normal': 84.40065681444992, 'pct_riesgo': 15.599343185550083}}, 'Mixta': {'n': 547, 'mean': np.float64(-0.30953436928702005), 'std': np.float64(0.7719676608054311), 'risk_classification': {'normal': 445, 'riesgo': 102, 'pct_normal': 81.35283363802559, 'pct_riesgo': 18.647166361974406}}, 'Otro tipo de lactancia': {'n': 8, 'mean': np.float64(0.3546625), 'std': np.float64(0.499811164162455), 'risk_classification': {'normal': 8, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1265
lactancia_12-24_meses,zscore_desarrollo_motricidad_fina,ANOVA,4.83654135873817,0.002371833423760266,True,"{'Fórmula infantil': {'n': 101, 'mean': np.float64(-0.1807742574257426), 'std': np.float64(0.8271062509319423), 'risk_classification': {'normal': 91, 'riesgo': 10, 'pct_normal': 90.0990099009901, 'pct_riesgo': 9.900990099009901}}, 'Lactancia materna exclusiva': {'n': 609, 'mean': np.float64(-0.07209261083743841), 'std': np.float64(0.6896334669790521), 'risk_classification': {'normal': 562, 'riesgo': 47, 'pct_normal': 92.28243021346469, 'pct_riesgo': 7.717569786535304}}, 'Mixta': {'n': 547, 'mean': np.float64(0.03277148080438756), 'std': np.float64(0.6865703727181384), 'risk_classification': {'normal': 519, 'riesgo': 28, 'pct_normal': 94.88117001828154, 'pct_riesgo': 5.118829981718465}}, 'Otro tipo de lactancia': {'n': 8, 'mean': np.float64(-0.4883), 'std': np.float64(0.808991387911074), 'risk_classification': {'normal': 6, 'riesgo': 2, 'pct_normal': 75.0, 'pct_riesgo': 25.0}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: Otro tipo de lactancia,1265
lactancia_12-24_meses,zscore_desarrollo_resolucion_problemas,Welch's ANOVA,2.7131110285996254,0.06058275891226808,False,"{'Fórmula infantil': {'n': 101, 'mean': np.float64(-0.11992079207920792), 'std': np.float64(0.797788332619227), 'risk_classification': {'normal': 94, 'riesgo': 7, 'pct_normal': 93.06930693069307, 'pct_riesgo': 6.9306930693069315}}, 'Lactancia materna exclusiva': {'n': 609, 'mean': np.float64(-0.07826042692939245), 'std': np.float64(0.6029314243708785), 'risk_classification': {'normal': 576, 'riesgo': 33, 'pct_normal': 94.58128078817734, 'pct_riesgo': 5.41871921182266}}, 'Mixta': {'n': 547, 'mean': np.float64(-0.04047806215722121), 'std': np.float64(0.7150171940051356), 'risk_classification': {'normal': 503, 'riesgo': 44, 'pct_normal': 91.9561243144424, 'pct_riesgo': 8.043875685557587}}, 'Otro tipo de lactancia': {'n': 8, 'mean': np.float64(-0.6429125), 'std': np.float64(0.6113213614493491), 'risk_classification': {'normal': 7, 'riesgo': 1, 'pct_normal': 87.5, 'pct_riesgo': 12.5}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1265
lactancia_12-24_meses,zscore_desarrollo_socio_individual,ANOVA,0.6170482860507209,0.6040032796199517,False,"{'Fórmula infantil': {'n': 101, 'mean': np.float64(0.038518811881188116), 'std': np.float64(0.7114458163082936), 'risk_classification': {'normal': 95, 'riesgo': 6, 'pct_normal': 94.05940594059405, 'pct_riesgo': 5.9405940594059405}}, 'Lactancia materna exclusiva': {'n': 609, 'mean': np.float64(-0.012166995073891627), 'std': np.float64(0.6627339594916564), 'risk_classification': {'normal': 563, 'riesgo': 46, 'pct_normal': 92.44663382594418, 'pct_riesgo': 7.55336617405583}}, 'Mixta': {'n': 547, 'mean': np.float64(0.039653930530164534), 'std': np.float64(0.7159902973474535), 'risk_classification': {'normal': 509, 'riesgo': 38, 'pct_normal': 93.05301645338209, 'pct_riesgo': 6.946983546617916}}, 'Otro tipo de lactancia': {'n': 8, 'mean': np.float64(-0.05804999999999999), 'std': np.float64(0.44252509210535973), 'risk_classification': {'normal': 8, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1265
vitamina_a_6-12_meses,zscore_desarrollo_comunicacion,ANOVA,2.315868759359821,0.12826252759107296,False,"{'FALSO': {'n': 473, 'mean': np.float64(0.1513418604651163), 'std': np.float64(0.6642916578083903), 'risk_classification': {'normal': 454, 'riesgo': 19, 'pct_normal': 95.9830866807611, 'pct_riesgo': 4.0169133192389}}, 'VERDADERO': {'n': 1088, 'mean': np.float64(0.0950811580882353), 'std': np.float64(0.6742655404152594), 'risk_classification': {'normal': 1027, 'riesgo': 61, 'pct_normal': 94.39338235294117, 'pct_riesgo': 5.606617647058823}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1561
vitamina_a_6-12_meses,zscore_desarrollo_motricidad_gruesa,ANOVA,0.4141850752899771,0.5199475893144665,False,"{'FALSO': {'n': 473, 'mean': np.float64(-0.24189281183932348), 'std': np.float64(0.7557483876920071), 'risk_classification': {'normal': 398, 'riesgo': 75, 'pct_normal': 84.14376321353065, 'pct_riesgo': 15.856236786469344}}, 'VERDADERO': {'n': 1088, 'mean': np.float64(-0.21499099264705882), 'std': np.float64(0.7603731115383024), 'risk_classification': {'normal': 924, 'riesgo': 164, 'pct_normal': 84.92647058823529, 'pct_riesgo': 15.073529411764705}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1561
vitamina_a_6-12_meses,zscore_desarrollo_motricidad_fina,ANOVA,2.345381495095894,0.12585767817656374,False,"{'FALSO': {'n': 473, 'mean': np.float64(-0.03408054968287526), 'std': np.float64(0.7467676724473343), 'risk_classification': {'normal': 431, 'riesgo': 42, 'pct_normal': 91.12050739957716, 'pct_riesgo': 8.879492600422834}}, 'VERDADERO': {'n': 1088, 'mean': np.float64(-0.09499632352941176), 'std': np.float64(0.7112900121632627), 'risk_classification': {'normal': 996, 'riesgo': 92, 'pct_normal': 91.54411764705883, 'pct_riesgo': 8.455882352941178}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1561
vitamina_a_6-12_meses,zscore_desarrollo_resolucion_problemas,Welch's ANOVA,0.8410825925977778,0.35935439868047325,False,"{'FALSO': {'n': 473, 'mean': np.float64(-0.029657928118393254), 'std': np.float64(0.7087062767919742), 'risk_classification': {'normal': 435, 'riesgo': 38, 'pct_normal': 91.9661733615222, 'pct_riesgo': 8.0338266384778}}, 'VERDADERO': {'n': 1088, 'mean': np.float64(-0.06452849264705882), 'std': np.float64(0.6462282564439694), 'risk_classification': {'normal': 1015, 'riesgo': 73, 'pct_normal': 93.29044117647058, 'pct_riesgo': 6.709558823529411}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1561
vitamina_a_6-12_meses,zscore_desarrollo_socio_individual,ANOVA,1.753343105953692,0.18565110717416422,False,"{'FALSO': {'n': 473, 'mean': np.float64(0.07160486257928117), 'std': np.float64(0.7421489178804015), 'risk_classification': {'normal': 439, 'riesgo': 34, 'pct_normal': 92.81183932346723, 'pct_riesgo': 7.188160676532769}}, 'VERDADERO': {'n': 1088, 'mean': np.float64(0.020693658088235298), 'std': np.float64(0.6780964027432125), 'risk_classification': {'normal': 1014, 'riesgo': 74, 'pct_normal': 93.19852941176471, 'pct_riesgo': 6.8014705882352935}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1561
vitamina_a_12-18_meses,zscore_desarrollo_comunicacion,ANOVA,17.709119931040785,2.75562254111582e-05,True,"{'FALSO': {'n': 536, 'mean': np.float64(0.15709067164179105), 'std': np.float64(0.693854559692647), 'risk_classification': {'normal': 508, 'riesgo': 28, 'pct_normal': 94.77611940298507, 'pct_riesgo': 5.223880597014925}}, 'VERDADERO': {'n': 731, 'mean': np.float64(0.00104883720930233), 'std': np.float64(0.6196635450608767), 'risk_classification': {'normal': 683, 'riesgo': 48, 'pct_normal': 93.43365253077975, 'pct_riesgo': 6.566347469220246}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: VERDADERO,1267
vitamina_a_12-18_meses,zscore_desarrollo_motricidad_gruesa,ANOVA,0.8721199450286223,0.35054730392497857,False,"{'FALSO': {'n': 536, 'mean': np.float64(-0.2639257462686567), 'std': np.float64(0.7875709196188928), 'risk_classification': {'normal': 445, 'riesgo': 91, 'pct_normal': 83.02238805970148, 'pct_riesgo': 16.977611940298505}}, 'VERDADERO': {'n': 731, 'mean': np.float64(-0.3043378932968536), 'std': np.float64(0.7408968081331281), 'risk_classification': {'normal': 606, 'riesgo': 125, 'pct_normal': 82.9001367989056, 'pct_riesgo': 17.099863201094394}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1267
vitamina_a_12-18_meses,zscore_desarrollo_motricidad_fina,ANOVA,0.33038316260699163,0.5655357611019958,False,"{'FALSO': {'n': 536, 'mean': np.float64(-0.024924253731343275), 'std': np.float64(0.729165502827349), 'risk_classification': {'normal': 495, 'riesgo': 41, 'pct_normal': 92.3507462686567, 'pct_riesgo': 7.649253731343284}}, 'VERDADERO': {'n': 731, 'mean': np.float64(-0.047926675786593716), 'std': np.float64(0.6845216879498626), 'risk_classification': {'normal': 685, 'riesgo': 46, 'pct_normal': 93.70725034199727, 'pct_riesgo': 6.292749658002736}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1267
vitamina_a_12-18_meses,zscore_desarrollo_resolucion_problemas,Welch's ANOVA,0.08838748283369158,0.7662957930490456,False,"{'FALSO': {'n': 536, 'mean': np.float64(-0.06238432835820896), 'std': np.float64(0.7243388399644489), 'risk_classification': {'normal': 495, 'riesgo': 41, 'pct_normal': 92.3507462686567, 'pct_riesgo': 7.649253731343284}}, 'VERDADERO': {'n': 731, 'mean': np.float64(-0.07397783857729137), 'std': np.float64(0.6293462879573795), 'risk_classification': {'normal': 687, 'riesgo': 44, 'pct_normal': 93.98084815321477, 'pct_riesgo': 6.019151846785226}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1267
vitamina_a_12-18_meses,zscore_desarrollo_socio_individual,ANOVA,22.02494739159138,2.984045157743055e-06,True,"{'FALSO': {'n': 536, 'mean': np.float64(0.11865559701492535), 'std': np.float64(0.7083416237196911), 'risk_classification': {'normal': 505, 'riesgo': 31, 'pct_normal': 94.21641791044776, 'pct_riesgo': 5.7835820895522385}}, 'VERDADERO': {'n': 731, 'mean': np.float64(-0.06359165526675788), 'std': np.float64(0.6636331677731503), 'risk_classification': {'normal': 672, 'riesgo': 59, 'pct_normal': 91.92886456908344, 'pct_riesgo': 8.071135430916552}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: VERDADERO,1267
vitamina_a_18-24_meses,zscore_desarrollo_comunicacion,ANOVA,0.46092235184022995,0.49734648670125037,False,"{'FALSO': {'n': 473, 'mean': np.float64(-0.008121775898520086), 'std': np.float64(0.6906742671294519), 'risk_classification': {'normal': 441, 'riesgo': 32, 'pct_normal': 93.23467230443974, 'pct_riesgo': 6.765327695560254}}, 'VERDADERO': {'n': 554, 'mean': np.float64(-0.03580306859205776), 'std': np.float64(0.6156798815428995), 'risk_classification': {'normal': 512, 'riesgo': 42, 'pct_normal': 92.4187725631769, 'pct_riesgo': 7.581227436823104}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1027
vitamina_a_18-24_meses,zscore_desarrollo_motricidad_gruesa,ANOVA,1.5769040529798906,0.2094933734362004,False,"{'FALSO': {'n': 473, 'mean': np.float64(-0.32977695560253706), 'std': np.float64(0.8040009518593321), 'risk_classification': {'normal': 389, 'riesgo': 84, 'pct_normal': 82.24101479915433, 'pct_riesgo': 17.758985200845668}}, 'VERDADERO': {'n': 554, 'mean': np.float64(-0.269156678700361), 'std': np.float64(0.7418813299822895), 'risk_classification': {'normal': 460, 'riesgo': 94, 'pct_normal': 83.03249097472924, 'pct_riesgo': 16.967509025270758}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1027
vitamina_a_18-24_meses,zscore_desarrollo_motricidad_fina,Welch's ANOVA,2.0774878662579885,0.1498314290621628,False,"{'FALSO': {'n': 473, 'mean': np.float64(-0.06890190274841439), 'std': np.float64(0.7815668124116587), 'risk_classification': {'normal': 429, 'riesgo': 44, 'pct_normal': 90.69767441860465, 'pct_riesgo': 9.30232558139535}}, 'VERDADERO': {'n': 554, 'mean': np.float64(-0.004198736462093857), 'std': np.float64(0.633209195638723), 'risk_classification': {'normal': 530, 'riesgo': 24, 'pct_normal': 95.66787003610109, 'pct_riesgo': 4.332129963898916}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1027
vitamina_a_18-24_meses,zscore_desarrollo_resolucion_problemas,Welch's ANOVA,0.16808007443876993,0.6819200351958339,False,"{'FALSO': {'n': 473, 'mean': np.float64(-0.07832410147991545), 'std': np.float64(0.738813882845798), 'risk_classification': {'normal': 438, 'riesgo': 35, 'pct_normal': 92.60042283298098, 'pct_riesgo': 7.399577167019028}}, 'VERDADERO': {'n': 554, 'mean': np.float64(-0.09579097472924189), 'std': np.float64(0.6052075191672297), 'risk_classification': {'normal': 518, 'riesgo': 36, 'pct_normal': 93.50180505415162, 'pct_riesgo': 6.4981949458483745}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1027
vitamina_a_18-24_meses,zscore_desarrollo_socio_individual,ANOVA,2.308429901219838,0.12898234770598418,False,"{'FALSO': {'n': 473, 'mean': np.float64(-0.012146511627906986), 'std': np.float64(0.728550457457065), 'risk_classification': {'normal': 438, 'riesgo': 35, 'pct_normal': 92.60042283298098, 'pct_riesgo': 7.399577167019028}}, 'VERDADERO': {'n': 554, 'mean': np.float64(-0.07819747292418772), 'std': np.float64(0.6638985869641444), 'risk_classification': {'normal': 505, 'riesgo': 49, 'pct_normal': 91.15523465703971, 'pct_riesgo': 8.844765342960288}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1027
vitaminas_minerales_6-12_meses,zscore_desarrollo_comunicacion,ANOVA,7.893179169999148,0.005024105440527173,True,"{'FALSO': {'n': 483, 'mean': np.float64(0.1833120082815735), 'std': np.float64(0.6561699958272755), 'risk_classification': {'normal': 461, 'riesgo': 22, 'pct_normal': 95.44513457556936, 'pct_riesgo': 4.554865424430641}}, 'VERDADERO': {'n': 1078, 'mean': np.float64(0.08023497217068645), 'std': np.float64(0.6761921939152585), 'risk_classification': {'normal': 1020, 'riesgo': 58, 'pct_normal': 94.61966604823748, 'pct_riesgo': 5.380333951762523}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: VERDADERO,1561
vitaminas_minerales_6-12_meses,zscore_desarrollo_motricidad_gruesa,Welch's ANOVA,1.1210077022908471,0.28995769224164153,False,"{'FALSO': {'n': 483, 'mean': np.float64(-0.2526140786749483), 'std': np.float64(0.7172261577331445), 'risk_classification': {'normal': 407, 'riesgo': 76, 'pct_normal': 84.26501035196688, 'pct_riesgo': 15.734989648033126}}, 'VERDADERO': {'n': 1078, 'mean': np.float64(-0.20993775510204082), 'std': np.float64(0.7767137509369147), 'risk_classification': {'normal': 915, 'riesgo': 163, 'pct_normal': 84.87940630797773, 'pct_riesgo': 15.120593692022263}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1561
vitaminas_minerales_6-12_meses,zscore_desarrollo_motricidad_fina,ANOVA,8.533030073493281,0.0035377603450809313,True,"{'FALSO': {'n': 483, 'mean': np.float64(0.003076604554865422), 'std': np.float64(0.713630110881619), 'risk_classification': {'normal': 449, 'riesgo': 34, 'pct_normal': 92.96066252587993, 'pct_riesgo': 7.039337474120083}}, 'VERDADERO': {'n': 1078, 'mean': np.float64(-0.11220974025974026), 'std': np.float64(0.723968941407233), 'risk_classification': {'normal': 978, 'riesgo': 100, 'pct_normal': 90.72356215213358, 'pct_riesgo': 9.276437847866418}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: VERDADERO,1561
vitaminas_minerales_6-12_meses,zscore_desarrollo_resolucion_problemas,Welch's ANOVA,5.531238403989595,0.018903004166097057,True,"{'FALSO': {'n': 483, 'mean': np.float64(0.006916563146997926), 'std': np.float64(0.7002795366385031), 'risk_classification': {'normal': 439, 'riesgo': 44, 'pct_normal': 90.89026915113871, 'pct_riesgo': 9.109730848861282}}, 'VERDADERO': {'n': 1078, 'mean': np.float64(-0.08123923933209647), 'std': np.float64(0.6481543129521644), 'risk_classification': {'normal': 1011, 'riesgo': 67, 'pct_normal': 93.7847866419295, 'pct_riesgo': 6.215213358070501}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",Grupo más afectado: VERDADERO,1561
vitaminas_minerales_6-12_meses,zscore_desarrollo_socio_individual,ANOVA,4.71682587041369,0.0300191566556725,True,"{'FALSO': {'n': 483, 'mean': np.float64(0.09339606625258798), 'std': np.float64(0.7363574608084228), 'risk_classification': {'normal': 449, 'riesgo': 34, 'pct_normal': 92.96066252587993, 'pct_riesgo': 7.039337474120083}}, 'VERDADERO': {'n': 1078, 'mean': np.float64(0.010457792207792206), 'std': np.float64(0.6793123335875104), 'risk_classification': {'normal': 1004, 'riesgo': 74, 'pct_normal': 93.13543599257885, 'pct_riesgo': 6.8645640074211505}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: VERDADERO,1561
vitaminas_minerales_12-18_meses,zscore_desarrollo_comunicacion,ANOVA,7.283647448082081,0.00705116138817895,True,"{'FALSO': {'n': 498, 'mean': np.float64(0.12875), 'std': np.float64(0.6805688443658946), 'risk_classification': {'normal': 475, 'riesgo': 23, 'pct_normal': 95.38152610441767, 'pct_riesgo': 4.618473895582329}}, 'VERDADERO': {'n': 769, 'mean': np.float64(0.027112873862158642), 'std': np.float64(0.6374640988691588), 'risk_classification': {'normal': 716, 'riesgo': 53, 'pct_normal': 93.10793237971392, 'pct_riesgo': 6.8920676202860855}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: VERDADERO,1267
vitaminas_minerales_12-18_meses,zscore_desarrollo_motricidad_gruesa,ANOVA,4.343800036507327,0.03734418133759758,True,"{'FALSO': {'n': 498, 'mean': np.float64(-0.34253554216867466), 'std': np.float64(0.7885400194635531), 'risk_classification': {'normal': 394, 'riesgo': 104, 'pct_normal': 79.11646586345381, 'pct_riesgo': 20.883534136546185}}, 'VERDADERO': {'n': 769, 'mean': np.float64(-0.2514336801040312), 'std': np.float64(0.7408513107097263), 'risk_classification': {'normal': 657, 'riesgo': 112, 'pct_normal': 85.43563068920676, 'pct_riesgo': 14.564369310793237}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: FALSO,1267
vitaminas_minerales_12-18_meses,zscore_desarrollo_motricidad_fina,ANOVA,2.8157836774901153,0.09358830959356103,False,"{'FALSO': {'n': 498, 'mean': np.float64(0.0029905622489959805), 'std': np.float64(0.6915076790261973), 'risk_classification': {'normal': 470, 'riesgo': 28, 'pct_normal': 94.37751004016064, 'pct_riesgo': 5.622489959839357}}, 'VERDADERO': {'n': 769, 'mean': np.float64(-0.06486749024707411), 'std': np.float64(0.7104328818536084), 'risk_classification': {'normal': 710, 'riesgo': 59, 'pct_normal': 92.32769830949285, 'pct_riesgo': 7.672301690507152}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1267
